12279496,JE124405,2021-01-27 07:00:00.000000 UTC,008XX W LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2024,20,46,3,08B,1169846.0,1932085.0,2021,2021-02-03 03:58:22.000000 UTC,41.969143534,-87.650856378,"(41.969143534, -87.650856378)"
12308491,JE160787,2021-03-06 11:00:00.000000 UTC,054XX W FERDINAND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1523,15,37,25,08B,1139886.0,1902619.0,2021,2021-03-13 03:51:08.000000 UTC,41.888887769,-87.761742306,"(41.888887769, -87.761742306)"
12263288,JE105595,2021-01-07 02:05:00.000000 UTC,050XX W QUINCY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1533,15,28,25,08B,1142855.0,1898532.0,2021,2021-01-16 03:49:23.000000 UTC,41.877617753,-87.75094071,"(41.877617753, -87.75094071)"
12511822,JE409161,2021-10-14 08:00:00.000000 UTC,048XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1533,15,28,25,08B,1144183.0,1899224.0,2021,2021-10-21 04:50:56.000000 UTC,41.879491854,-87.746047195,"(41.879491854, -87.746047195)"
12545628,JE450841,2021-11-19 07:50:00.000000 UTC,029XX W 25TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1033,10,12,30,08B,1157214.0,1886941.0,2021,2021-11-26 03:47:53.000000 UTC,41.845531349,-87.698532584,"(41.845531349, -87.698532584)"
12429788,JE309050,2021-07-21 01:00:00.000000 UTC,119XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),true,true,524,5,34,53,08B,1173140.0,1825746.0,2021,2021-07-28 05:18:06.000000 UTC,41.677266897,-87.641891154,"(41.677266897, -87.641891154)"
12375571,JE242205,2021-05-25 11:20:00.000000 UTC,111XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,531,5,9,49,08B,1181228.0,1831039.0,2021,2021-06-28 05:25:45.000000 UTC,41.691609719,-87.612124612,"(41.691609719, -87.612124612)"
12372955,JE239196,2021-05-22 08:30:00.000000 UTC,017XX N SEDGWICK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,true,true,1814,18,43,7,08B,1173324.0,1911888.0,2021,2021-05-29 05:00:24.000000 UTC,41.913645539,-87.638669733,"(41.913645539, -87.638669733)"
12438748,JE320266,2021-07-30 07:05:00.000000 UTC,0000X W CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,true,true,1832,18,2,8,08B,1175503.0,1905709.0,2021,2021-08-06 05:02:20.000000 UTC,41.896641364,-87.630850497,"(41.896641364, -87.630850497)"
12404712,JE278666,2021-06-25 12:08:00.000000 UTC,054XX S ARCHER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,814,8,14,56,08B,1144385.0,1869609.0,2021,2021-07-02 04:53:49.000000 UTC,41.798220324,-87.746048994,"(41.798220324, -87.746048994)"
12504955,JE400787,2021-10-06 09:45:00.000000 UTC,054XX S LONG AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,814,8,23,56,08B,1141286.0,1868036.0,2021,2021-10-13 04:50:05.000000 UTC,41.793961287,-87.757452453,"(41.793961287, -87.757452453)"
