12453812,JE338697,2021-08-15 10:10:00.000000 UTC,001XX W 100TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,511,5,9,49,15,1177118.0,1838648.0,2021,2021-08-22 04:56:41.000000 UTC,41.712583342,-87.626943223,"(41.712583342, -87.626943223)"
12342042,JE201384,2021-04-16 04:46:00.000000 UTC,015XX S FAIRFIELD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,HOSPITAL BUILDING / GROUNDS,true,false,1023,10,28,29,15,1158297.0,1892717.0,2021,2021-04-23 04:51:47.000000 UTC,41.861359279,-87.694400341,"(41.861359279, -87.694400341)"
12311386,JE164230,2021-03-09 07:10:00.000000 UTC,024XX S TRUMBULL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1024,10,22,30,15,1153757.0,1887498.0,2021,2021-03-16 04:52:52.000000 UTC,41.847129243,-87.711204694,"(41.847129243, -87.711204694)"
12407166,JE281700,2021-06-27 07:56:00.000000 UTC,024XX S KEDZIE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1033,10,12,30,15,1155415.0,1887533.0,2021,2021-07-04 04:52:17.000000 UTC,41.847192166,-87.705118874,"(41.847192166, -87.705118874)"
12403592,JE277246,2021-06-23 06:39:00.000000 UTC,001XX W 117TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,true,false,522,5,34,53,15,1177562.0,1827373.0,2021,2021-06-30 04:55:19.000000 UTC,41.681633115,-87.625656442,"(41.681633115, -87.625656442)"
12399323,JE271884,2021-06-19 01:06:00.000000 UTC,004XX W 127TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,523,5,9,53,15,1175782.0,1820679.0,2021,2021-06-26 05:10:13.000000 UTC,41.663303648,-87.632371522,"(41.663303648, -87.632371522)"
12444801,JE327634,2021-08-05 08:33:00.000000 UTC,119XX S NORMAL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,524,5,34,53,15,1175112.0,1825824.0,2021,2021-08-12 05:02:52.000000 UTC,41.677437288,-87.634670739,"(41.677437288, -87.634670739)"
12460919,JE347159,2021-08-23 11:38:00.000000 UTC,115XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,524,5,34,53,15,1173050.0,1828436.0,2021,2021-08-30 04:52:21.000000 UTC,41.684650672,-87.64214159,"(41.684650672, -87.64214159)"
12332108,JE189482,2021-04-04 05:55:00.000000 UTC,111XX S CORLISS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,true,false,531,5,9,50,15,1184369.0,1831492.0,2021,2021-04-11 05:07:26.000000 UTC,41.692780068,-87.600611049,"(41.692780068, -87.600611049)"
12379977,JE247839,2021-05-30 12:00:00.000000 UTC,002XX E 130TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,532,5,9,54,15,1180067.0,1819185.0,2021,2021-06-06 04:53:22.000000 UTC,41.659107176,-87.616736059,"(41.659107176, -87.616736059)"
12434294,JE314814,2021-07-26 01:20:00.000000 UTC,118XX S MICHIGAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,532,5,9,53,15,1178972.0,1826292.0,2021,2021-08-02 04:48:29.000000 UTC,41.678634792,-87.620527832,"(41.678634792, -87.620527832)"
12474651,JE363939,2021-09-06 12:18:00.000000 UTC,119XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,532,5,9,53,15,1178395.0,1825982.0,2021,2021-09-13 04:47:19.000000 UTC,41.677797185,-87.622649219,"(41.677797185, -87.622649219)"
12517779,JE416665,2021-10-20 05:06:00.000000 UTC,017XX N STOCKTON DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1814,18,43,7,15,1175213.0,1911961.0,2021,2021-10-27 04:49:16.000000 UTC,41.913803661,-87.631727795,"(41.913803661, -87.631727795)"
12536677,JE440006,2021-11-09 11:05:00.000000 UTC,006XX N FRANKLIN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,true,false,1831,18,42,8,15,1174220.0,1904275.0,2021,2021-11-16 03:53:48.000000 UTC,41.892735119,-87.635605519,"(41.892735119, -87.635605519)"
12552106,JE458710,2021-11-27 08:43:00.000000 UTC,001XX W CHICAGO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1832,18,2,8,15,1174811.0,1905690.0,2021,2021-12-04 03:47:32.000000 UTC,41.896604747,-87.633392637,"(41.896604747, -87.633392637)"
12340226,JE199370,2021-04-14 03:50:00.000000 UTC,001XX E WALTON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1833,18,2,8,15,1177469.0,1906955.0,2021,2021-04-21 04:52:37.000000 UTC,41.900016046,-87.623591943,"(41.900016046, -87.623591943)"
12404356,JE278129,2021-06-24 02:51:00.000000 UTC,001XX E SUPERIOR ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1834,18,42,8,15,1177398.0,1905397.0,2021,2021-07-01 04:52:47.000000 UTC,41.895742434,-87.623900045,"(41.895742434, -87.623900045)"
12296009,JE145541,2021-02-19 06:57:00.000000 UTC,063XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,CHA APARTMENT,true,false,312,3,20,69,15,1180013.0,1862902.0,2021,2021-02-26 03:47:53.000000 UTC,41.779073436,-87.615600014,"(41.779073436, -87.615600014)"
