12553212,JE459979,2021-11-29 07:00:00.000000 UTC,054XX S WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,932,9,16,61,08B,1164610.0,1868658.0,2021,2021-12-06 03:48:37.000000 UTC,41.795207542,-87.6719065,"(41.795207542, -87.6719065)"
12530997,JE433008,2021-11-03 06:50:00.000000 UTC,025XX W 109TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2212,22,19,75,08B,1161196.0,1831930.0,2021,2021-11-10 03:51:56.000000 UTC,41.694491633,-87.685439805,"(41.694491633, -87.685439805)"
12284656,JE130889,2021-02-03 02:50:00.000000 UTC,076XX S EXCHANGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,421,4,7,43,08B,1195931.0,1854816.0,2021,2021-02-14 03:45:19.000000 UTC,41.756505504,-87.557511599,"(41.756505504, -87.557511599)"
12418675,JE295562,2021-07-09 11:00:00.000000 UTC,082XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,423,4,7,46,08B,1194606.0,1850889.0,2021,2021-07-16 04:50:58.000000 UTC,41.745762194,-87.562496304,"(41.745762194, -87.562496304)"
12465338,JE352673,2021-08-28 03:38:00.000000 UTC,087XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2222,22,21,71,08B,1169852.0,1846811.0,2021,2021-09-04 04:50:52.000000 UTC,41.735144312,-87.65331737,"(41.735144312, -87.65331737)"
12540120,JE444212,2021-11-13 06:45:00.000000 UTC,016XX E 95TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,true,true,431,4,7,51,08B,1188771.0,1842308.0,2021,2021-11-20 03:50:14.000000 UTC,41.722356515,-87.584150219,"(41.722356515, -87.584150219)"
12570521,JE480979,2021-12-17 04:55:00.000000 UTC,056XX N ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1711,17,39,13,08B,1152032.0,1937236.0,2021,2021-12-24 03:48:25.000000 UTC,41.983648896,-87.716222029,"(41.983648896, -87.716222029)"
12415386,JE291569,2021-07-06 12:40:00.000000 UTC,025XX E 107TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,434,4,10,51,08B,1195015.0,1834567.0,2021,2021-07-13 05:11:36.000000 UTC,41.700963071,-87.561533873,"(41.700963071, -87.561533873)"
12415510,JE291752,2021-07-06 08:50:00.000000 UTC,105XX S OGLESBY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,434,4,7,51,08B,1193858.0,1835685.0,2021,2021-08-03 04:45:05.000000 UTC,41.704059354,-87.565733832,"(41.704059354, -87.565733832)"
12284823,JE124176,2021-01-26 08:00:00.000000 UTC,035XX W CULLOM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1723,17,35,16,08B,1152072.0,1928353.0,2021,2021-02-05 03:45:16.000000 UTC,41.959272598,-87.716310214,"(41.959272598, -87.716310214)"
12580227,JE492568,2021-12-30 05:00:00.000000 UTC,015XX W 61ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,713,7,16,67,08B,1166952.0,1864272.0,2021,2022-01-06 03:51:47.000000 UTC,41.783122056,-87.663443659,"(41.783122056, -87.663443659)"
12541780,JE446194,2021-11-15 01:00:00.000000 UTC,005XX W MARQUETTE RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,722,7,6,68,08B,1173961.0,1860487.0,2021,2021-11-22 03:48:58.000000 UTC,41.772582874,-87.637858691,"(41.772582874, -87.637858691)"
12454517,JE339588,2021-08-16 05:19:00.000000 UTC,032XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,211,2,4,35,08B,1180423.0,1883806.0,2021,2021-08-23 05:04:44.000000 UTC,41.83642636,-87.613455018,"(41.83642636, -87.613455018)"
12486841,JE379048,2021-09-19 12:45:00.000000 UTC,021XX N LOREL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2515,25,36,19,08B,1140373.0,1913657.0,2021,2021-09-26 04:48:34.000000 UTC,41.919168412,-87.759682757,"(41.919168412, -87.759682757)"
12451344,JE335585,2021-08-12 11:45:00.000000 UTC,067XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,726,7,16,67,08B,1164519.0,1859946.0,2021,2021-08-19 04:51:33.000000 UTC,41.771302609,-87.672485731,"(41.771302609, -87.672485731)"
12504968,JE400848,2021-10-06 11:26:00.000000 UTC,073XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,732,7,6,68,08B,1174896.0,1856275.0,2021,2021-10-13 04:50:05.000000 UTC,41.76100386,-87.634556692,"(41.76100386, -87.634556692)"
12521614,JE421290,2021-10-25 12:12:00.000000 UTC,056XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,225,2,20,40,08B,1177678.0,1867609.0,2021,2021-11-02 04:50:46.000000 UTC,41.792043078,-87.624017919,"(41.792043078, -87.624017919)"
12297900,JE148031,2021-02-21 03:53:00.000000 UTC,017XX N MAYFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2531,25,29,25,08B,1136824.0,1910864.0,2021,2021-02-28 03:48:02.000000 UTC,41.911568497,-87.772789486,"(41.911568497, -87.772789486)"
12409568,JE284457,2021-06-30 08:45:00.000000 UTC,056XX W WABANSIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2531,25,29,25,08B,1138705.0,1910742.0,2021,2021-07-07 04:55:24.000000 UTC,41.911199773,-87.765882143,"(41.911199773, -87.765882143)"
12409711,JE284611,2021-06-30 11:18:00.000000 UTC,003XX E 56TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,231,2,20,40,08B,1179615.0,1867969.0,2021,2021-07-07 04:55:24.000000 UTC,41.792986877,-87.616904323,"(41.792986877, -87.616904323)"
12259507,JE101115,2021-01-02 10:06:00.000000 UTC,013XX S LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,1011,10,24,29,08B,1151922.0,1893510.0,2021,2021-01-16 03:49:23.000000 UTC,41.863663168,-87.717781003,"(41.863663168, -87.717781003)"
12286031,JE132664,2021-02-04 06:54:00.000000 UTC,014XX S SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1011,10,24,29,08B,1150614.0,1892745.0,2021,2021-02-11 03:47:49.000000 UTC,41.861589552,-87.722602606,"(41.861589552, -87.722602606)"
12577580,JE489344,2021-12-26 02:43:00.000000 UTC,051XX W FULTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1532,15,28,25,08B,1142205.0,1901460.0,2021,2022-01-02 03:50:29.000000 UTC,41.885664627,-87.753254704,"(41.885664627, -87.753254704)"
12359763,JE223120,2021-05-07 11:00:00.000000 UTC,012XX S ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,1021,10,24,29,08B,1153240.0,1893865.0,2021,2021-05-14 04:55:48.000000 UTC,41.864611293,-87.712933257,"(41.864611293, -87.712933257)"
