12315580,JE169116,2021-03-14 10:29:00.000000 UTC,024XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,131,1,3,33,15,1176697.0,1888303.0,2021,2021-03-21 04:49:58.000000 UTC,41.848851341,-87.626991263,"(41.848851341, -87.626991263)"
12374713,JE241522,2021-05-24 07:30:00.000000 UTC,029XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,133,1,3,35,15,1176755.0,1885570.0,2021,2021-05-31 05:07:37.000000 UTC,41.841350479,-87.626860911,"(41.841350479, -87.626860911)"
12392870,JE263975,2021-06-13 01:03:00.000000 UTC,032XX W LE MOYNE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1422,14,26,23,15,1154387.0,1909784.0,2021,2021-06-20 04:57:58.000000 UTC,41.908271787,-87.708296952,"(41.908271787, -87.708296952)"
12512045,JE409414,2021-10-14 11:41:00.000000 UTC,012XX N LUIS MUNOZ MARIN DR E,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,true,false,1423,14,26,24,15,1157287.0,1908162.0,2021,2021-10-21 04:50:56.000000 UTC,41.903762401,-87.697687933,"(41.903762401, -87.697687933)"
12472686,JE361742,2021-09-04 06:12:00.000000 UTC,033XX S MORGAN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESTAURANT,true,false,913,9,11,60,15,1170181.0,1883071.0,2021,2021-09-11 04:49:47.000000 UTC,41.834638848,-87.65105794,"(41.834638848, -87.65105794)"
12579405,JE491546,2021-12-29 01:16:00.000000 UTC,003XX W CERMAK RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,914,9,25,34,15,1174359.0,1889753.0,2021,2022-01-05 03:49:10.000000 UTC,41.852882701,-87.635528609,"(41.852882701, -87.635528609)"
12344236,JE203923,2021-04-19 12:45:00.000000 UTC,025XX W 54TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,923,9,14,63,15,1160439.0,1868618.0,2021,2021-04-26 04:49:14.000000 UTC,41.795184824,-87.687202791,"(41.795184824, -87.687202791)"
12331122,JE188171,2021-04-03 12:10:00.000000 UTC,087XX S STONY ISLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,412,4,8,48,15,1188320.0,1847443.0,2021,2021-04-10 05:05:58.000000 UTC,41.736458248,-87.585638764,"(41.736458248, -87.585638764)"
12268878,JE111994,2021-01-13 08:10:00.000000 UTC,093XX S STONY ISLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,413,4,8,48,15,1188420.0,1843419.0,2021,2021-01-20 03:53:42.000000 UTC,41.725413593,-87.585400508,"(41.725413593, -87.585400508)"
12493889,JE387556,2021-09-26 02:50:00.000000 UTC,015XX E 92ND ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,413,4,8,48,15,1188487.0,1844295.0,2021,2021-10-03 04:52:04.000000 UTC,41.727815831,-87.585127198,"(41.727815831, -87.585127198)"
12434360,JE314841,2021-07-26 01:38:00.000000 UTC,077XX S CREGIER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,414,4,8,43,15,1189548.0,1853936.0,2021,2021-08-02 04:48:29.000000 UTC,41.754246282,-87.580931852,"(41.754246282, -87.580931852)"
12264485,JE106907,2021-01-08 12:15:00.000000 UTC,075XX S SAGINAW AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,421,4,7,43,15,1195237.0,1855388.0,2021,2021-01-16 03:49:23.000000 UTC,41.758092261,-87.560036078,"(41.758092261, -87.560036078)"
12404682,JE278610,2021-06-24 10:54:00.000000 UTC,088XX S BURLEY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,424,4,10,46,15,1199202.0,1847068.0,2021,2021-07-01 04:52:47.000000 UTC,41.735162876,-87.54578418,"(41.735162876, -87.54578418)"
12259005,JE100323,2021-01-01 07:26:00.000000 UTC,091XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,2221,22,21,73,15,1167273.0,1844198.0,2021,2021-01-16 03:49:23.000000 UTC,41.72802938,-87.662840357,"(41.72802938, -87.662840357)"
12379720,JE247527,2021-05-30 02:51:00.000000 UTC,087XX S LOOMIS ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,2222,22,21,71,15,1168522.0,1846828.0,2021,2021-06-06 04:53:22.000000 UTC,41.735219696,-87.658189461,"(41.735219696, -87.658189461)"
