12487802,JE380227,2021-09-20 12:41:00.000000 UTC,039XX N LAKE SHORE DR,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,true,false,1925,19,46,6,26,1171455.0,1926529.0,2021,2021-09-27 04:51:51.000000 UTC,41.95386239,-87.64510423,"(41.95386239, -87.64510423)"
12430179,JE309631,2021-07-21 10:12:00.000000 UTC,003XX W 35TH ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER (SPECIFY),true,false,915,9,11,34,26,1174431.0,1881739.0,2021,2021-07-28 05:18:06.000000 UTC,41.830890037,-87.635503335,"(41.830890037, -87.635503335)"
12267292,JE110253,2021-01-12 12:17:00.000000 UTC,020XX N MILWAUKEE AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,1431,14,1,22,26,1159682.0,1913243.0,2021,2021-01-19 03:53:51.000000 UTC,41.917656022,-87.688750258,"(41.917656022, -87.688750258)"
12457076,JE342394,2021-08-19 09:45:00.000000 UTC,089XX S COMMERCIAL AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,424,4,10,46,26,1197698.0,1846203.0,2021,2021-08-26 04:46:54.000000 UTC,41.732826881,-87.551322889,"(41.732826881, -87.551322889)"
12507662,JE404217,2021-10-09 05:55:00.000000 UTC,057XX S LOWE AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,true,false,711,7,20,68,26,1172945.0,1866851.0,2021,2021-10-16 04:50:19.000000 UTC,41.790068893,-87.64139533,"(41.790068893, -87.64139533)"
12422493,JE300470,2021-07-13 06:51:00.000000 UTC,018XX S BLUE ISLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,1233,12,25,31,26,1167207.0,1891266.0,2021,2021-07-20 05:09:24.000000 UTC,41.857190995,-87.661735179,"(41.857190995, -87.661735179)"
12290516,JE138359,2021-02-10 08:47:00.000000 UTC,051XX W DIVERSEY AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,2521,25,31,19,26,1141596.0,1918129.0,2021,2021-02-19 03:45:56.000000 UTC,41.931417509,-87.755078443,"(41.931417509, -87.755078443)"
12380987,JE248846,2021-05-31 11:40:00.000000 UTC,007XX N WELLS ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - GARAGE,true,false,1832,18,42,8,26,1174606.0,1905138.0,2021,2021-06-07 04:58:19.000000 UTC,41.895094616,-87.63416208,"(41.895094616, -87.63416208)"
12422486,JE300306,2021-07-13 03:45:00.000000 UTC,008XX E 63RD ST,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,true,false,313,3,20,42,26,1183247.0,1863427.0,2021,2021-07-20 05:09:24.000000 UTC,41.780439401,-87.603727666,"(41.780439401, -87.603727666)"
12504503,JE400278,2021-10-06 02:21:00.000000 UTC,071XX W CORNELIA AVE,1330,CRIMINAL TRESPASS,TO LAND,SCHOOL - PRIVATE GROUNDS,true,false,1632,16,38,17,26,1127656.0,1922427.0,2021,2021-10-13 04:50:05.000000 UTC,41.943458311,-87.806209369,"(41.943458311, -87.806209369)"
12498897,JE393542,2021-09-30 10:17:00.000000 UTC,002XX S SACRAMENTO BLVD,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,true,false,1124,11,28,27,26,1156421.0,1898788.0,2021,2021-11-27 03:47:49.000000 UTC,41.878056836,-87.701122668,"(41.878056836, -87.701122668)"
12295037,JE144244,2021-02-17 06:56:00.000000 UTC,004XX S KEDZIE AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,1134,11,28,27,26,1155110.0,1897784.0,2021,2021-02-24 03:49:12.000000 UTC,41.875328156,-87.705963317,"(41.875328156, -87.705963317)"
